food_id,canonical_name_tr,canonical_name_en,food_slug,portion_id,size_class,grams,household_measure,image_path,image_prompt,consistency_note,nutrition_source,nutrition_source_id,image_source,image_license,attribution,generation_model,generation_seed,generation_date,visual_status,reviewer_notes,source_name,source_record_id,source_url,source_release,source_page_or_table,nutrition_source_url,retrieved_at,reviewed_by,reviewed_at,verification_status,transformation_notes
,"Peynir, beyaz, yarım yağlı (yağ, kuru maddede > % 20)",,"peynir-beyaz-yarim-yagli-yag-kuru-maddede-20",,"regular","60.0","3 parmak veya 2 kibrit kutusu veya 60 g","food-portions/peynir-beyaz-yarim-yagli-yag-kuru-maddede-20/peynir-beyaz-yarim-yagli-yag-kuru-maddede-20--regular--60g.webp","Photorealistic overhead food reference photograph of Peynir, beyaz, yarım yağlı (yağ, kuru maddede > % 20), representing the REGULAR controlled portion of 60 grams. Served on the exact same matte white plate used across the three portion variants. Fixed 85-degree overhead camera, fixed camera distance, neutral light stone tabletop, soft diffused daylight, natural appetizing food color, realistic household serving, entire plate visible, centered composition, no utensils, no hands, no napkin, no packaging, no logo, no text, no watermark, no decorative garnish unless part of the canonical recipe, no dramatic restaurant styling, no hard shadows. Only the amount of food should differ between portion variants. Square 1:1 composition, sRGB, production-quality mobile nutrition tracking reference image.","All three variants of Peynir, beyaz, yarım yağlı (yağ, kuru maddede > % 20) are the same scene, re-shot with a different amount of food. Identical across small/regular/large: the matte white plate and its diameter, the 85-degree overhead camera angle, the camera distance, the neutral light stone tabletop, the soft diffused daylight, the white balance, and the framing. The plate diameter is identical in all three renders; only the area, height and realistic volume of the food change. The food keeps the same color, cut and cooking state. Nothing is added or removed between variants — no sauce, oil, herb or side item appears in one variant and not another. Portion weights are 40 g / 60 g / 90 g and must read as visibly increasing at a 120-160 px thumbnail size. No weight, number or label may appear in the image itself.","TürKomp — Ulusal Gıda Kompozisyon Veri Tabanı","01.02.0020",,,,,,,"missing","","TÜBER 2022 Ek 2.1 — Standart porsiyon ölçüleri ve miktarları","Beyaz peynir","https://hsgm.saglik.gov.tr/depo/birimler/saglikli-beslenme-ve-hareketli-hayat-db/Dokumanlar/Rehberler/Turkiye_Beslenme_Rehber_TUBER_2022_min.pdf","TÜBER 2022 (baskı tarihi 2023-08-08)","Ek 2.1.1 (s.262), Ek 2.1.3 (s.264), Ek 2.1.5 (s.266)","https://turkomp.tarimorman.gov.tr/food-peynir-beyaz-yarim-yagli-yag-kuru-maddede---20-9","2026-08-18T20:30:00Z",,,"needs_review","regular = the gram weight TÜBER Ek 2.1 prints for ""Beyaz peynir"" (60 g). | small = APP-DERIVED from regular using portion policy portion-policy-v2 (category dairy_cheese), rounded to 5 g steps. This is a product reference size, NOT a value published by TÜBER. | large = APP-DERIVED from regular using portion policy portion-policy-v2 (category dairy_cheese), rounded to 5 g steps. This is a product reference size, NOT a value published by TÜBER. | Composition is the published TürKomp per-100 g record 01.02.0020; no scaling applied."
,"Peynir, beyaz, yarım yağlı (yağ, kuru maddede > % 20)",,"peynir-beyaz-yarim-yagli-yag-kuru-maddede-20",,"large","90.0",,"food-portions/peynir-beyaz-yarim-yagli-yag-kuru-maddede-20/peynir-beyaz-yarim-yagli-yag-kuru-maddede-20--large--90g.webp","Photorealistic overhead food reference photograph of Peynir, beyaz, yarım yağlı (yağ, kuru maddede > % 20), representing the LARGE controlled portion of 90 grams. Served on the exact same matte white plate used across the three portion variants. Fixed 85-degree overhead camera, fixed camera distance, neutral light stone tabletop, soft diffused daylight, natural appetizing food color, realistic household serving, entire plate visible, centered composition, no utensils, no hands, no napkin, no packaging, no logo, no text, no watermark, no decorative garnish unless part of the canonical recipe, no dramatic restaurant styling, no hard shadows. Only the amount of food should differ between portion variants. Square 1:1 composition, sRGB, production-quality mobile nutrition tracking reference image.","All three variants of Peynir, beyaz, yarım yağlı (yağ, kuru maddede > % 20) are the same scene, re-shot with a different amount of food. Identical across small/regular/large: the matte white plate and its diameter, the 85-degree overhead camera angle, the camera distance, the neutral light stone tabletop, the soft diffused daylight, the white balance, and the framing. The plate diameter is identical in all three renders; only the area, height and realistic volume of the food change. The food keeps the same color, cut and cooking state. Nothing is added or removed between variants — no sauce, oil, herb or side item appears in one variant and not another. Portion weights are 40 g / 60 g / 90 g and must read as visibly increasing at a 120-160 px thumbnail size. No weight, number or label may appear in the image itself.","TürKomp — Ulusal Gıda Kompozisyon Veri Tabanı","01.02.0020",,,,,,,"missing","","TÜBER 2022 Ek 2.1 — Standart porsiyon ölçüleri ve miktarları","Beyaz peynir","https://hsgm.saglik.gov.tr/depo/birimler/saglikli-beslenme-ve-hareketli-hayat-db/Dokumanlar/Rehberler/Turkiye_Beslenme_Rehber_TUBER_2022_min.pdf","TÜBER 2022 (baskı tarihi 2023-08-08)","Ek 2.1.1 (s.262), Ek 2.1.3 (s.264), Ek 2.1.5 (s.266)","https://turkomp.tarimorman.gov.tr/food-peynir-beyaz-yarim-yagli-yag-kuru-maddede---20-9","2026-08-18T20:30:00Z",,,"needs_review","regular = the gram weight TÜBER Ek 2.1 prints for ""Beyaz peynir"" (60 g). | small = APP-DERIVED from regular using portion policy portion-policy-v2 (category dairy_cheese), rounded to 5 g steps. This is a product reference size, NOT a value published by TÜBER. | large = APP-DERIVED from regular using portion policy portion-policy-v2 (category dairy_cheese), rounded to 5 g steps. This is a product reference size, NOT a value published by TÜBER. | Composition is the published TürKomp per-100 g record 01.02.0020; no scaling applied."
,,,"hamsi",,"small",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"hamsi",,"regular",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"hamsi",,"large",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,"Ton balığı, konserve, ayçiçek yağında",,"ton-baligi-konserve-aycicek-yaginda",,"small","65.0",,"food-portions/ton-baligi-konserve-aycicek-yaginda/ton-baligi-konserve-aycicek-yaginda--small--65g.webp","Photorealistic overhead food reference photograph of Ton balığı, konserve, ayçiçek yağında, representing the SMALL controlled portion of 65 grams. Served on the exact same matte white plate used across the three portion variants. Fixed 85-degree overhead camera, fixed camera distance, neutral light stone tabletop, soft diffused daylight, natural appetizing food color, realistic household serving, entire plate visible, centered composition, no utensils, no hands, no napkin, no packaging, no logo, no text, no watermark, no decorative garnish unless part of the canonical recipe, no dramatic restaurant styling, no hard shadows. Only the amount of food should differ between portion variants. Square 1:1 composition, sRGB, production-quality mobile nutrition tracking reference image.","All three variants of Ton balığı, konserve, ayçiçek yağında are the same scene, re-shot with a different amount of food. Identical across small/regular/large: the matte white plate and its diameter, the 85-degree overhead camera angle, the camera distance, the neutral light stone tabletop, the soft diffused daylight, the white balance, and the framing. The plate diameter is identical in all three renders; only the area, height and realistic volume of the food change. The food keeps the same color, cut and cooking state. Nothing is added or removed between variants — no sauce, oil, herb or side item appears in one variant and not another. Portion weights are 65 g / 100 g / 150 g and must read as visibly increasing at a 120-160 px thumbnail size. No weight, number or label may appear in the image itself.","TürKomp — Ulusal Gıda Kompozisyon Veri Tabanı","04.02.0002",,,,,,,"missing","","TÜBER 2022 Ek 2.1 — Standart porsiyon ölçüleri ve miktarları","Ton balığı konserve","https://hsgm.saglik.gov.tr/depo/birimler/saglikli-beslenme-ve-hareketli-hayat-db/Dokumanlar/Rehberler/Turkiye_Beslenme_Rehber_TUBER_2022_min.pdf","TÜBER 2022 (baskı tarihi 2023-08-08)","Ek 2.1.1 (s.262), Ek 2.1.3 (s.264), Ek 2.1.5 (s.266)","https://turkomp.tarimorman.gov.tr/food-ton-baligi-konserve-aycicek-yaginda-99","2026-08-18T20:30:00Z",,,"needs_review","regular = the gram weight TÜBER Ek 2.1 prints for ""Ton balığı konserve"" (100 g). | small = APP-DERIVED from regular using portion policy portion-policy-v2 (category fish_cooked), rounded to 5 g steps. This is a product reference size, NOT a value published by TÜBER. | large = APP-DERIVED from regular using portion policy portion-policy-v2 (category fish_cooked), rounded to 5 g steps. This is a product reference size, NOT a value published by TÜBER. | Composition is the published TürKomp per-100 g record 04.02.0002; no scaling applied."
,"Ton balığı, konserve, ayçiçek yağında",,"ton-baligi-konserve-aycicek-yaginda",,"regular","100.0","Suyu süzülmüş 100 g","food-portions/ton-baligi-konserve-aycicek-yaginda/ton-baligi-konserve-aycicek-yaginda--regular--100g.webp","Photorealistic overhead food reference photograph of Ton balığı, konserve, ayçiçek yağında, representing the REGULAR controlled portion of 100 grams. Served on the exact same matte white plate used across the three portion variants. Fixed 85-degree overhead camera, fixed camera distance, neutral light stone tabletop, soft diffused daylight, natural appetizing food color, realistic household serving, entire plate visible, centered composition, no utensils, no hands, no napkin, no packaging, no logo, no text, no watermark, no decorative garnish unless part of the canonical recipe, no dramatic restaurant styling, no hard shadows. Only the amount of food should differ between portion variants. Square 1:1 composition, sRGB, production-quality mobile nutrition tracking reference image.","All three variants of Ton balığı, konserve, ayçiçek yağında are the same scene, re-shot with a different amount of food. Identical across small/regular/large: the matte white plate and its diameter, the 85-degree overhead camera angle, the camera distance, the neutral light stone tabletop, the soft diffused daylight, the white balance, and the framing. The plate diameter is identical in all three renders; only the area, height and realistic volume of the food change. The food keeps the same color, cut and cooking state. Nothing is added or removed between variants — no sauce, oil, herb or side item appears in one variant and not another. Portion weights are 65 g / 100 g / 150 g and must read as visibly increasing at a 120-160 px thumbnail size. No weight, number or label may appear in the image itself.","TürKomp — Ulusal Gıda Kompozisyon Veri Tabanı","04.02.0002",,,,,,,"missing","","TÜBER 2022 Ek 2.1 — Standart porsiyon ölçüleri ve miktarları","Ton balığı konserve","https://hsgm.saglik.gov.tr/depo/birimler/saglikli-beslenme-ve-hareketli-hayat-db/Dokumanlar/Rehberler/Turkiye_Beslenme_Rehber_TUBER_2022_min.pdf","TÜBER 2022 (baskı tarihi 2023-08-08)","Ek 2.1.1 (s.262), Ek 2.1.3 (s.264), Ek 2.1.5 (s.266)","https://turkomp.tarimorman.gov.tr/food-ton-baligi-konserve-aycicek-yaginda-99","2026-08-18T20:30:00Z",,,"needs_review","regular = the gram weight TÜBER Ek 2.1 prints for ""Ton balığı konserve"" (100 g). | small = APP-DERIVED from regular using portion policy portion-policy-v2 (category fish_cooked), rounded to 5 g steps. This is a product reference size, NOT a value published by TÜBER. | large = APP-DERIVED from regular using portion policy portion-policy-v2 (category fish_cooked), rounded to 5 g steps. This is a product reference size, NOT a value published by TÜBER. | Composition is the published TürKomp per-100 g record 04.02.0002; no scaling applied."
,"Ton balığı, konserve, ayçiçek yağında",,"ton-baligi-konserve-aycicek-yaginda",,"large","150.0",,"food-portions/ton-baligi-konserve-aycicek-yaginda/ton-baligi-konserve-aycicek-yaginda--large--150g.webp","Photorealistic overhead food reference photograph of Ton balığı, konserve, ayçiçek yağında, representing the LARGE controlled portion of 150 grams. Served on the exact same matte white plate used across the three portion variants. Fixed 85-degree overhead camera, fixed camera distance, neutral light stone tabletop, soft diffused daylight, natural appetizing food color, realistic household serving, entire plate visible, centered composition, no utensils, no hands, no napkin, no packaging, no logo, no text, no watermark, no decorative garnish unless part of the canonical recipe, no dramatic restaurant styling, no hard shadows. Only the amount of food should differ between portion variants. Square 1:1 composition, sRGB, production-quality mobile nutrition tracking reference image.","All three variants of Ton balığı, konserve, ayçiçek yağında are the same scene, re-shot with a different amount of food. Identical across small/regular/large: the matte white plate and its diameter, the 85-degree overhead camera angle, the camera distance, the neutral light stone tabletop, the soft diffused daylight, the white balance, and the framing. The plate diameter is identical in all three renders; only the area, height and realistic volume of the food change. The food keeps the same color, cut and cooking state. Nothing is added or removed between variants — no sauce, oil, herb or side item appears in one variant and not another. Portion weights are 65 g / 100 g / 150 g and must read as visibly increasing at a 120-160 px thumbnail size. No weight, number or label may appear in the image itself.","TürKomp — Ulusal Gıda Kompozisyon Veri Tabanı","04.02.0002",,,,,,,"missing","","TÜBER 2022 Ek 2.1 — Standart porsiyon ölçüleri ve miktarları","Ton balığı konserve","https://hsgm.saglik.gov.tr/depo/birimler/saglikli-beslenme-ve-hareketli-hayat-db/Dokumanlar/Rehberler/Turkiye_Beslenme_Rehber_TUBER_2022_min.pdf","TÜBER 2022 (baskı tarihi 2023-08-08)","Ek 2.1.1 (s.262), Ek 2.1.3 (s.264), Ek 2.1.5 (s.266)","https://turkomp.tarimorman.gov.tr/food-ton-baligi-konserve-aycicek-yaginda-99","2026-08-18T20:30:00Z",,,"needs_review","regular = the gram weight TÜBER Ek 2.1 prints for ""Ton balığı konserve"" (100 g). | small = APP-DERIVED from regular using portion policy portion-policy-v2 (category fish_cooked), rounded to 5 g steps. This is a product reference size, NOT a value published by TÜBER. | large = APP-DERIVED from regular using portion policy portion-policy-v2 (category fish_cooked), rounded to 5 g steps. This is a product reference size, NOT a value published by TÜBER. | Composition is the published TürKomp per-100 g record 04.02.0002; no scaling applied."
,,,"brokoli",,"small",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"brokoli",,"regular",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"brokoli",,"large",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"ispanak",,"small",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"ispanak",,"regular",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"ispanak",,"large",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"karnabahar",,"small",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"karnabahar",,"regular",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"karnabahar",,"large",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"mantar-beyaz-sapkali",,"small",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"mantar-beyaz-sapkali",,"regular",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"mantar-beyaz-sapkali",,"large",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"patlican-uzun",,"small",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"patlican-uzun",,"regular",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"patlican-uzun",,"large",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"pazi",,"small",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"pazi",,"regular",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"pazi",,"large",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"misir-tatli",,"small",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"misir-tatli",,"regular",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"misir-tatli",,"large",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"domates-kuru",,"small",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"domates-kuru",,"regular",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"domates-kuru",,"large",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"patlican-kuru",,"small",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"patlican-kuru",,"regular",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"patlican-kuru",,"large",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"maydanoz-kuru",,"small",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"maydanoz-kuru",,"regular",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"maydanoz-kuru",,"large",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"ispanak-dondurulmus",,"small",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"ispanak-dondurulmus",,"regular",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"ispanak-dondurulmus",,"large",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"cilek-dondurulmus",,"small",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"cilek-dondurulmus",,"regular",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"cilek-dondurulmus",,"large",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"elma-kuru",,"small",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"elma-kuru",,"regular",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"elma-kuru",,"large",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"kayisi-konserve",,"small",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"kayisi-konserve",,"regular",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"kayisi-konserve",,"large",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"seftali-konserve",,"small",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"seftali-konserve",,"regular",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"seftali-konserve",,"large",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,"Portakal suyu, konsantre",,"portakal-suyu-konsantre",,"small","80.0",,"food-portions/portakal-suyu-konsantre/portakal-suyu-konsantre--small--80g.webp","Photorealistic overhead food reference photograph of Portakal suyu, konsantre, representing the SMALL controlled portion of 80 grams. Served on the exact same matte white glass used across the three portion variants. Fixed 85-degree overhead camera, fixed camera distance, neutral light stone tabletop, soft diffused daylight, natural appetizing food color, realistic household serving, entire glass visible, centered composition, no utensils, no hands, no napkin, no packaging, no logo, no text, no watermark, no decorative garnish unless part of the canonical recipe, no dramatic restaurant styling, no hard shadows. Only the amount of food should differ between portion variants. Square 1:1 composition, sRGB, production-quality mobile nutrition tracking reference image.","All three variants of Portakal suyu, konsantre are the same scene, re-shot with a different amount of food. Identical across small/regular/large: the matte white glass and its diameter, the 85-degree overhead camera angle, the camera distance, the neutral light stone tabletop, the soft diffused daylight, the white balance, and the framing. The glass diameter and depth are identical in all three renders; only the fill level changes. The food keeps the same color, cut and cooking state. Nothing is added or removed between variants — no sauce, oil, herb or side item appears in one variant and not another. Portion weights are 80 g / 130 g / 200 g and must read as visibly increasing at a 120-160 px thumbnail size. No weight, number or label may appear in the image itself.","TürKomp — Ulusal Gıda Kompozisyon Veri Tabanı","09.02.0037",,,,,,,"missing","","TÜBER 2022 Ek 2.3.1 — Besinlerin standart porsiyonlarının enerji ve besin ögesi içerikleri","Portakal suyu (sıkılmış)","https://hsgm.saglik.gov.tr/depo/birimler/saglikli-beslenme-ve-hareketli-hayat-db/Dokumanlar/Rehberler/Turkiye_Beslenme_Rehber_TUBER_2022_min.pdf","TÜBER 2022 (baskı tarihi 2023-08-08)","Ek 2.3.1 (s.283-284)","https://turkomp.tarimorman.gov.tr/food-portakal-suyu-konsantre-302","2026-08-18T20:30:00Z",,,"needs_review","regular = the published TÜBER Ek 2.3.1 standard portion for ""Portakal suyu (sıkılmış)"" (125 g). | small = APP-DERIVED from regular using portion policy portion-policy-v2 (category beverage_dairy), rounded to 10 g steps. This is a product reference size, NOT a value published by TÜBER. | large = APP-DERIVED from regular using portion policy portion-policy-v2 (category beverage_dairy), rounded to 10 g steps. This is a product reference size, NOT a value published by TÜBER. | Composition is the published TürKomp per-100 g record 09.02.0037; no scaling applied."
,"Portakal suyu, konsantre",,"portakal-suyu-konsantre",,"regular","130.0",,"food-portions/portakal-suyu-konsantre/portakal-suyu-konsantre--regular--130g.webp","Photorealistic overhead food reference photograph of Portakal suyu, konsantre, representing the REGULAR controlled portion of 130 grams. Served on the exact same matte white glass used across the three portion variants. Fixed 85-degree overhead camera, fixed camera distance, neutral light stone tabletop, soft diffused daylight, natural appetizing food color, realistic household serving, entire glass visible, centered composition, no utensils, no hands, no napkin, no packaging, no logo, no text, no watermark, no decorative garnish unless part of the canonical recipe, no dramatic restaurant styling, no hard shadows. Only the amount of food should differ between portion variants. Square 1:1 composition, sRGB, production-quality mobile nutrition tracking reference image.","All three variants of Portakal suyu, konsantre are the same scene, re-shot with a different amount of food. Identical across small/regular/large: the matte white glass and its diameter, the 85-degree overhead camera angle, the camera distance, the neutral light stone tabletop, the soft diffused daylight, the white balance, and the framing. The glass diameter and depth are identical in all three renders; only the fill level changes. The food keeps the same color, cut and cooking state. Nothing is added or removed between variants — no sauce, oil, herb or side item appears in one variant and not another. Portion weights are 80 g / 130 g / 200 g and must read as visibly increasing at a 120-160 px thumbnail size. No weight, number or label may appear in the image itself.","TürKomp — Ulusal Gıda Kompozisyon Veri Tabanı","09.02.0037",,,,,,,"missing","","TÜBER 2022 Ek 2.3.1 — Besinlerin standart porsiyonlarının enerji ve besin ögesi içerikleri","Portakal suyu (sıkılmış)","https://hsgm.saglik.gov.tr/depo/birimler/saglikli-beslenme-ve-hareketli-hayat-db/Dokumanlar/Rehberler/Turkiye_Beslenme_Rehber_TUBER_2022_min.pdf","TÜBER 2022 (baskı tarihi 2023-08-08)","Ek 2.3.1 (s.283-284)","https://turkomp.tarimorman.gov.tr/food-portakal-suyu-konsantre-302","2026-08-18T20:30:00Z",,,"needs_review","regular = the published TÜBER Ek 2.3.1 standard portion for ""Portakal suyu (sıkılmış)"" (125 g). | small = APP-DERIVED from regular using portion policy portion-policy-v2 (category beverage_dairy), rounded to 10 g steps. This is a product reference size, NOT a value published by TÜBER. | large = APP-DERIVED from regular using portion policy portion-policy-v2 (category beverage_dairy), rounded to 10 g steps. This is a product reference size, NOT a value published by TÜBER. | Composition is the published TürKomp per-100 g record 09.02.0037; no scaling applied."
,"Portakal suyu, konsantre",,"portakal-suyu-konsantre",,"large","200.0",,"food-portions/portakal-suyu-konsantre/portakal-suyu-konsantre--large--200g.webp","Photorealistic overhead food reference photograph of Portakal suyu, konsantre, representing the LARGE controlled portion of 200 grams. Served on the exact same matte white glass used across the three portion variants. Fixed 85-degree overhead camera, fixed camera distance, neutral light stone tabletop, soft diffused daylight, natural appetizing food color, realistic household serving, entire glass visible, centered composition, no utensils, no hands, no napkin, no packaging, no logo, no text, no watermark, no decorative garnish unless part of the canonical recipe, no dramatic restaurant styling, no hard shadows. Only the amount of food should differ between portion variants. Square 1:1 composition, sRGB, production-quality mobile nutrition tracking reference image.","All three variants of Portakal suyu, konsantre are the same scene, re-shot with a different amount of food. Identical across small/regular/large: the matte white glass and its diameter, the 85-degree overhead camera angle, the camera distance, the neutral light stone tabletop, the soft diffused daylight, the white balance, and the framing. The glass diameter and depth are identical in all three renders; only the fill level changes. The food keeps the same color, cut and cooking state. Nothing is added or removed between variants — no sauce, oil, herb or side item appears in one variant and not another. Portion weights are 80 g / 130 g / 200 g and must read as visibly increasing at a 120-160 px thumbnail size. No weight, number or label may appear in the image itself.","TürKomp — Ulusal Gıda Kompozisyon Veri Tabanı","09.02.0037",,,,,,,"missing","","TÜBER 2022 Ek 2.3.1 — Besinlerin standart porsiyonlarının enerji ve besin ögesi içerikleri","Portakal suyu (sıkılmış)","https://hsgm.saglik.gov.tr/depo/birimler/saglikli-beslenme-ve-hareketli-hayat-db/Dokumanlar/Rehberler/Turkiye_Beslenme_Rehber_TUBER_2022_min.pdf","TÜBER 2022 (baskı tarihi 2023-08-08)","Ek 2.3.1 (s.283-284)","https://turkomp.tarimorman.gov.tr/food-portakal-suyu-konsantre-302","2026-08-18T20:30:00Z",,,"needs_review","regular = the published TÜBER Ek 2.3.1 standard portion for ""Portakal suyu (sıkılmış)"" (125 g). | small = APP-DERIVED from regular using portion policy portion-policy-v2 (category beverage_dairy), rounded to 10 g steps. This is a product reference size, NOT a value published by TÜBER. | large = APP-DERIVED from regular using portion policy portion-policy-v2 (category beverage_dairy), rounded to 10 g steps. This is a product reference size, NOT a value published by TÜBER. | Composition is the published TürKomp per-100 g record 09.02.0037; no scaling applied."
,,,"alabalik-gokkusagi-yetistirme",,"small",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"alabalik-gokkusagi-yetistirme",,"regular",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"alabalik-gokkusagi-yetistirme",,"large",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"hamsi-konserve-aycicek-yaginda",,"small",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"hamsi-konserve-aycicek-yaginda",,"regular",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"hamsi-konserve-aycicek-yaginda",,"large",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"misir-at-disi-kuru",,"small",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"misir-at-disi-kuru",,"regular",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"misir-at-disi-kuru",,"large",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"misir-cin-kuru",,"small",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"misir-cin-kuru",,"regular",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"misir-cin-kuru",,"large",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"misir-sert-kuru",,"small",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"misir-sert-kuru",,"regular",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"misir-sert-kuru",,"large",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"misir-seker-kuru",,"small",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"misir-seker-kuru",,"regular",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"misir-seker-kuru",,"large",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"pirinc-osmancik",,"small",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"pirinc-osmancik",,"regular",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"pirinc-osmancik",,"large",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"yufka-boreklik-cig",,"small",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"yufka-boreklik-cig",,"regular",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"yufka-boreklik-cig",,"large",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"patates-nisastalik-beyaz-etli-lady-rosetta-hermes",,"small",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"patates-nisastalik-beyaz-etli-lady-rosetta-hermes",,"regular",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"patates-nisastalik-beyaz-etli-lady-rosetta-hermes",,"large",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"patates-sofralik-sari-marfona-granola-marabel",,"small",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"patates-sofralik-sari-marfona-granola-marabel",,"regular",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"patates-sofralik-sari-marfona-granola-marabel",,"large",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"patlican-yuvarlak-topan",,"small",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"patlican-yuvarlak-topan",,"regular",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
,,,"patlican-yuvarlak-topan",,"large",,,,,,,,,,,,,,"missing",,,,,,,,,,,"blocked",""
